,hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,daytime,rushhour,weather_score,weather_score_daytime
1301,6,0,7,0,1,1,25.4,23.2,87.67,0.0,0.0,8.3,48.4,14.2,low_bike_demand,0,0,0.1634106307827905,0.0
1302,3,4,6,0,1,1,17.5,13.2,76.11,0.0,0.0,4.8,24.4,16.0,low_bike_demand,0,0,0.08886650580364042,0.0
1303,14,6,1,0,0,0,4.9,1.7,79.82,0.0,0.0,15.8,100.0,16.0,low_bike_demand,1,0,-0.024865960408359866,-0.024865960408359866
1304,8,3,3,0,1,0,11.5,2.9,55.44,0.0,0.0,22.9,88.9,16.0,low_bike_demand,1,0,0.16213534990339007,0.16213534990339007
1305,12,4,12,0,1,0,17.2,4.0,41.5,0.0,0.0,19.7,91.1,16.0,low_bike_demand,1,0,0.37628414179239034,0.37628414179239034
1306,21,3,3,0,1,1,10.5,9.3,92.13,0.038,0.0,9.4,100.0,3.1,low_bike_demand,0,0,0.034382936832540234,0.0
1307,23,0,11,0,1,0,7.7,-2.8,47.31,0.0,0.0,16.0,79.3,16.0,low_bike_demand,0,0,0.15929191230464002,0.0
1308,6,1,7,0,1,1,24.7,21.3,81.2,0.0,0.0,0.0,81.1,16.0,low_bike_demand,0,0,0.19906009100854027,0.0
1309,3,1,6,0,1,1,20.5,18.9,90.26,0.033,0.0,13.5,93.2,16.0,low_bike_demand,0,0,0.12591585018649054,0.0
1310,20,0,9,0,1,1,21.8,12.9,57.04,0.0,0.0,14.1,61.2,16.0,low_bike_demand,0,0,0.2804179962167903,0.0
1311,13,5,5,0,0,1,9.8,-6.3,31.55,0.0,0.0,27.5,83.0,16.0,low_bike_demand,1,0,0.3736894649611904,0.3736894649611904
1312,11,0,3,0,1,1,3.7,-10.7,34.23,0.0,0.0,24.2,84.7,16.0,low_bike_demand,1,0,0.23656907969594032,0.23656907969594032
1313,4,6,6,0,0,1,24.9,18.9,69.33,0.0,0.0,6.7,55.5,16.0,low_bike_demand,0,0,0.23935320159799045,0.0
1314,6,2,7,0,1,1,24.1,23.2,94.67,0.0,0.0,8.3,32.7,15.5,low_bike_demand,0,0,0.11227874084659062,0.0
1315,15,2,2,0,1,0,4.2,-8.4,39.19,0.0,0.0,18.5,79.3,16.0,low_bike_demand,1,1,0.17717402974209018,0.17717402974209018
1316,11,2,10,0,1,1,18.8,16.2,84.62,0.0,0.0,15.8,99.6,16.0,low_bike_demand,1,0,0.1278250522332406,0.1278250522332406
1317,19,1,1,0,1,0,2.7,-7.8,46.09,0.0,0.1,8.3,24.4,16.0,low_bike_demand,1,1,0.05447581103759014,0.05447581103759014
1318,23,2,6,0,1,1,22.8,19.4,81.28,0.023,0.0,9.6,88.9,16.0,low_bike_demand,0,0,0.1838272591175404,0.0
1319,3,1,2,0,1,0,10.0,6.1,76.76,0.0,0.0,10.6,98.8,16.0,low_bike_demand,0,0,0.04749621743444021,0.0
1320,12,1,3,0,1,1,16.7,6.7,51.43,0.0,0.0,11.9,94.3,16.0,low_bike_demand,1,0,0.27085309526439016,0.27085309526439016
1321,16,3,2,0,1,0,21.0,9.4,47.39,0.0,0.0,27.3,94.6,16.0,low_bike_demand,1,1,0.3754205400882904,0.3754205400882904
1322,0,5,10,0,0,1,9.2,4.9,74.37,0.0,0.0,16.1,98.2,16.0,low_bike_demand,0,0,0.04262680061649016,0.0
1323,0,5,5,0,0,1,24.9,18.1,66.01,0.0,0.0,32.7,52.6,16.0,low_bike_demand,0,0,0.2556809074907902,0.0
1324,0,2,5,0,1,1,18.6,6.9,46.33,0.0,0.0,14.1,24.4,16.0,low_bike_demand,0,0,0.2927644019010902,0.0
1325,20,5,9,0,0,1,20.9,15.0,69.05,0.0,0.0,10.8,26.2,16.0,low_bike_demand,0,0,0.16503689578004022,0.0
1326,5,5,6,0,0,1,20.5,18.0,85.43,0.0,0.0,5.6,24.4,15.9,low_bike_demand,0,0,0.08886863588884042,0.0
1327,3,5,8,0,0,1,23.7,21.3,86.24,0.0,0.0,7.1,81.3,16.0,low_bike_demand,0,0,0.16835219848589034,0.0
1328,23,5,12,0,0,0,16.0,13.4,84.35,0.318,0.0,11.0,92.8,16.0,low_bike_demand,0,0,0.08715417624194022,0.0
1329,17,5,2,0,0,0,8.2,-8.8,29.0,0.0,0.0,14.7,24.4,16.0,high_bike_demand,1,1,0.3420252215166901,0.3420252215166901
1330,7,3,11,0,1,0,8.7,6.7,86.8,0.0,0.0,7.4,89.4,16.0,low_bike_demand,1,0,-0.007825956109959842,-0.007825956109959842
1331,16,5,6,0,0,1,29.2,3.7,19.66,0.0,0.0,6.3,24.4,16.0,high_bike_demand,1,1,0.9565384239438903,0.9565384239438903
1332,21,2,7,0,1,1,23.8,22.8,94.54,0.022,0.0,8.7,34.5,16.0,low_bike_demand,0,0,0.11360500942769047,0.0
1333,0,0,4,0,1,1,7.7,-4.9,40.3,0.0,0.0,22.5,26.2,16.0,low_bike_demand,0,0,0.18091809352839017,0.0
1334,7,0,6,0,1,1,24.3,18.7,71.11,0.0,0.0,19.6,32.7,16.0,low_bike_demand,1,0,0.20490428644284053,0.20490428644284053
1335,4,5,7,0,0,1,21.6,13.8,61.03,0.0,0.0,4.8,83.1,16.0,low_bike_demand,0,0,0.26439866578464044,0.0
1336,5,4,9,0,1,1,21.6,16.6,73.33,0.0,0.0,7.4,0.0,16.0,low_bike_demand,0,0,0.1334573539503403,0.0
1337,3,5,1,0,0,0,0.6,-6.2,60.65,0.0,0.0,18.1,79.3,16.0,low_bike_demand,0,0,-0.025533664032709735,-0.0
1338,8,1,2,0,1,0,7.7,5.0,83.48,0.0,0.0,0.0,48.3,15.6,low_bike_demand,1,0,-0.03484326226905976,-0.03484326226905976
1339,7,0,11,0,1,0,8.7,5.8,81.65,0.0,0.0,4.8,98.8,16.0,low_bike_demand,1,0,0.013110046412640242,0.013110046412640242
1340,9,4,3,0,1,1,9.2,4.3,71.55,0.0,0.0,21.6,100.0,16.0,low_bike_demand,1,0,0.0566587551252401,0.0566587551252401
1341,23,4,3,0,1,1,5.4,-9.4,33.5,0.0,0.0,22.9,0.0,16.0,low_bike_demand,0,0,0.20557052836139023,0.0
1342,4,6,9,0,0,1,18.0,14.2,78.77,0.0,0.0,7.1,0.0,16.0,low_bike_demand,0,0,0.06646624146079028,0.0
1343,15,5,9,0,0,1,27.2,17.8,56.73,0.0,0.0,0.5,87.4,16.0,high_bike_demand,1,1,0.38538032132829025,0.38538032132829025
1344,13,6,10,0,0,1,17.1,2.1,36.47,0.0,0.0,13.0,25.3,16.0,high_bike_demand,1,0,0.3849228303555401,0.3849228303555401
1345,15,1,8,0,1,1,29.9,20.6,57.68,0.0,0.0,25.1,83.0,16.0,low_bike_demand,1,1,0.41129286939869036,0.41129286939869036
1346,15,0,8,0,1,1,27.0,13.8,44.32,0.0,0.0,11.4,47.6,16.0,low_bike_demand,1,1,0.46898933010204047,0.46898933010204047
1347,21,5,8,0,0,1,21.6,18.5,82.55,0.022,0.0,9.0,88.9,16.0,low_bike_demand,0,0,0.16322083267514043,0.0
1348,22,4,7,0,1,1,27.6,22.8,75.18,0.0,0.0,8.3,33.7,16.0,low_bike_demand,0,0,0.22757232297749064,0.0
1349,9,2,12,0,1,0,2.7,-1.1,75.97,0.373,0.0,7.1,79.3,14.2,low_bike_demand,1,0,-0.05954174078120977,-0.05954174078120977
1350,14,2,9,0,1,1,29.4,23.8,71.99,0.0,0.0,20.0,63.2,16.0,low_bike_demand,1,0,0.2907318922272404,0.2907318922272404
1351,20,0,1,1,1,0,9.0,-11.5,22.13,0.0,0.0,7.4,79.3,16.0,low_bike_demand,0,0,0.5318929023321401,0.0
1352,10,3,10,0,1,1,20.5,15.7,73.8,0.0,0.0,5.6,85.7,16.0,low_bike_demand,1,0,0.18078896575694048,0.18078896575694048
1353,12,2,9,0,1,1,26.0,22.2,79.67,0.0,0.0,12.7,75.1,15.6,low_bike_demand,1,0,0.21960166748119048,0.21960166748119048
1354,4,4,9,0,1,1,22.7,21.2,90.85,0.0,0.0,14.1,100.0,16.0,low_bike_demand,0,0,0.15448040396349028,0.0
1355,0,4,3,0,1,1,11.5,9.9,90.24,0.0,0.0,5.4,44.6,7.4,low_bike_demand,0,0,0.0041052944198402,0.0
1356,19,6,5,0,0,1,17.1,9.4,60.5,0.0,0.0,16.3,92.7,16.0,low_bike_demand,1,1,0.21279178511229047,0.21279178511229047
1357,19,4,1,1,1,0,2.8,1.7,92.55,3.628,0.0,6.7,100.0,10.1,low_bike_demand,1,1,-0.10418946229000992,-0.10418946229000992
1358,22,4,9,0,1,1,20.2,14.3,68.83,0.0,0.0,4.8,24.4,16.0,low_bike_demand,0,0,0.15482491824644018,0.0
1359,12,4,1,0,1,0,9.2,-2.2,44.7,0.0,0.0,27.7,89.3,16.0,low_bike_demand,1,0,0.21292687676159017,0.21292687676159017
1360,7,0,5,0,1,1,17.7,13.4,75.66,0.0,0.0,21.7,34.7,16.0,low_bike_demand,1,0,0.09517048326539024,0.09517048326539024
1361,15,4,8,0,1,1,31.1,17.7,44.9,0.0,0.0,16.0,82.9,16.0,high_bike_demand,1,1,0.5557288089623404,0.5557288089623404
1362,4,2,12,0,1,0,9.3,4.4,71.17,0.0,0.0,10.5,69.0,16.0,low_bike_demand,0,0,0.03236481099449029,0.0
1363,23,4,4,1,1,1,16.0,2.0,38.82,0.0,0.0,28.8,90.1,16.0,low_bike_demand,0,0,0.3854353920307405,0.0
1364,15,5,5,0,0,1,10.5,-4.5,34.35,0.0,0.0,33.0,66.6,16.0,low_bike_demand,1,1,0.3291720687065405,0.3291720687065405
1365,3,3,7,0,1,1,22.6,20.6,88.46,0.0,0.0,8.7,44.6,15.9,low_bike_demand,0,0,0.12125263230429029,0.0
1366,21,0,6,0,1,1,23.1,20.0,82.46,0.112,0.0,8.9,40.9,16.0,low_bike_demand,0,0,0.14083986110899038,0.0
1367,0,3,5,0,1,1,22.1,20.0,88.19,0.0,0.0,12.4,91.5,11.5,low_bike_demand,0,0,0.16307805052324043,0.0
1368,9,3,3,0,1,1,12.1,8.4,77.96,0.0,0.0,23.6,93.2,16.0,low_bike_demand,1,0,0.0623874819893403,0.0623874819893403
1369,0,1,8,0,1,1,25.9,22.8,82.74,0.357,0.0,5.8,93.2,16.0,low_bike_demand,0,0,0.21183017929844028,0.0
1370,14,4,6,0,1,1,23.7,19.9,79.6,1.833,0.0,19.2,86.7,16.0,low_bike_demand,1,0,0.18144870264194035,0.18144870264194035
1371,7,0,5,0,1,1,12.6,10.0,84.38,0.0,0.0,7.4,24.4,15.9,low_bike_demand,1,0,-0.00017470578975975481,-0.00017470578975975481
1372,0,2,3,0,1,0,9.8,3.5,64.87,0.0,0.0,0.0,79.3,15.6,low_bike_demand,0,0,0.07928267710304038,0.0
1373,1,4,1,0,1,0,4.8,-2.2,60.85,0.0,0.0,10.8,94.7,16.0,low_bike_demand,0,0,0.04504989410504012,0.0
1374,4,4,10,0,1,1,11.7,7.1,73.19,0.0,0.0,0.0,0.0,16.0,low_bike_demand,0,0,0.0027003673080401303,0.0
1375,1,2,4,0,1,1,18.7,15.7,82.62,0.0,0.0,5.6,89.1,16.0,low_bike_demand,0,0,0.12700670722514007,0.0
1376,15,0,3,0,1,1,10.0,-6.9,29.72,0.0,0.0,14.6,24.4,16.0,low_bike_demand,1,1,0.36083719718244023,0.36083719718244023
1377,14,4,7,0,1,1,29.2,11.1,32.65,0.0,0.0,0.3,49.2,16.0,high_bike_demand,1,0,0.6748390502617903,0.6748390502617903
1378,6,1,7,0,1,1,25.5,22.2,81.82,0.0,0.0,10.8,24.4,16.0,low_bike_demand,0,0,0.16190828613954034,0.0
1379,13,4,4,0,1,1,23.2,6.1,33.07,0.0,0.0,17.7,80.7,16.0,high_bike_demand,1,0,0.5826129141252905,0.5826129141252905
1380,2,4,7,0,1,1,24.2,22.2,88.69,0.0,0.0,5.2,53.5,16.0,low_bike_demand,0,0,0.14740237244664034,0.0
1381,11,0,1,0,1,0,9.9,5.6,74.61,0.0,0.0,4.8,79.3,14.2,low_bike_demand,1,0,0.04153192387004023,0.04153192387004023
1382,0,6,6,0,0,1,25.4,21.1,76.77,0.0,0.0,24.7,79.3,16.0,low_bike_demand,0,0,0.2220615170573903,0.0
1383,13,4,11,0,1,0,13.8,7.2,64.3,0.0,0.0,9.6,82.9,16.0,low_bike_demand,1,0,0.13697855215714028,0.13697855215714028
1384,16,4,9,0,1,1,21.0,2.8,30.08,0.0,0.0,28.9,0.0,16.0,high_bike_demand,1,1,0.5326834253985904,0.5326834253985904
1385,0,3,10,0,1,1,19.1,11.3,60.5,0.0,0.0,9.9,24.4,16.0,low_bike_demand,0,0,0.1872915249072904,0.0
1386,1,1,6,0,1,1,15.7,11.5,76.1,0.0,0.0,7.5,24.4,16.0,low_bike_demand,0,0,0.06353022705009026,0.0
1387,21,0,8,0,1,1,25.8,20.0,70.26,0.0,0.0,8.3,85.7,16.0,low_bike_demand,0,0,0.26834701231869085,0.0
1388,20,1,9,0,1,1,18.2,4.3,39.88,0.0,0.0,13.1,28.0,16.0,low_bike_demand,0,0,0.3639898577706904,0.0
1389,19,5,2,0,0,0,13.3,-2.0,34.67,0.0,0.0,12.8,84.5,16.0,low_bike_demand,1,1,0.39354430314864053,0.39354430314864053
1390,3,0,1,0,1,0,5.5,3.8,89.37,0.0,0.0,0.0,89.1,16.0,low_bike_demand,0,0,-0.04193441255315988,-0.0
1391,0,1,5,0,1,1,24.1,19.9,77.75,0.0,0.0,12.4,24.4,16.0,low_bike_demand,0,0,0.16681282385104057,0.0
1392,21,1,5,0,1,1,31.2,18.7,47.36,0.0,0.0,8.3,71.6,16.0,low_bike_demand,0,0,0.5175550279990904,0.0
1393,17,6,8,0,0,1,27.5,21.5,70.08,1.116,0.0,6.7,94.7,15.4,high_bike_demand,1,1,0.2922165968620902,0.2922165968620902
1394,9,2,9,0,1,1,22.0,16.6,71.28,0.0,0.0,5.4,25.3,16.0,high_bike_demand,1,0,0.16523951432364037,0.16523951432364037
1395,17,6,5,0,0,1,24.9,16.1,58.12,0.0,0.0,16.2,52.9,16.0,low_bike_demand,1,1,0.3098988755802401,0.3098988755802401
1396,6,6,11,0,0,0,9.3,3.3,66.16,0.0,0.0,12.9,93.4,16.0,low_bike_demand,0,0,0.07602314383819031,0.0
1397,14,6,8,0,0,1,28.2,13.4,40.11,0.0,0.0,16.0,82.9,16.0,high_bike_demand,1,0,0.5655352037302401,0.5655352037302401
1398,0,4,3,0,1,1,20.2,11.1,55.89,0.0,0.0,15.0,79.3,16.0,low_bike_demand,0,0,0.27973171527634033,0.0
1399,4,4,3,0,1,0,6.0,-0.7,62.41,0.0,0.0,9.5,92.5,16.0,low_bike_demand,0,0,0.05117438688259013,0.0
1400,10,3,5,0,1,1,26.7,12.2,40.35,0.0,0.0,12.6,89.1,16.0,low_bike_demand,1,0,0.5399060095713404,0.5399060095713404
1401,4,2,4,0,1,1,8.6,4.3,74.65,0.0,0.0,0.0,82.2,16.0,low_bike_demand,0,0,0.026309008104640208,0.0
1402,12,2,1,0,1,0,5.5,-1.7,59.53,0.0,0.0,25.0,100.0,16.0,low_bike_demand,1,0,0.05792086056914014,0.05792086056914014
1403,15,0,8,0,1,1,23.7,19.3,76.48,0.018,0.0,12.6,53.1,16.0,low_bike_demand,1,1,0.18671179799324045,0.18671179799324045
1404,1,1,10,0,1,1,14.3,13.4,94.1,0.0,0.0,0.4,100.0,15.4,low_bike_demand,0,0,0.0533117677971402,0.0
1405,9,2,12,0,1,0,4.7,1.5,79.93,0.0,0.0,5.4,84.9,16.0,low_bike_demand,1,0,-0.03750498715925976,-0.03750498715925976
1406,2,5,1,0,0,0,0.4,-8.3,52.07,0.0,0.0,24.7,24.4,16.0,low_bike_demand,0,0,-0.027596638479009727,-0.0
1407,21,5,7,0,0,1,27.9,15.8,47.83,0.0,0.0,10.6,79.3,16.0,low_bike_demand,0,0,0.46913857166474027,0.0
1408,15,2,6,0,1,1,29.1,21.6,63.74,0.191,0.0,9.6,86.1,16.0,high_bike_demand,1,1,0.3492144514333406,0.3492144514333406
1409,23,2,9,0,1,1,18.8,16.7,87.76,0.0,0.0,7.5,89.7,16.0,low_bike_demand,0,0,0.11494240554729052,0.0
1410,13,0,10,0,1,1,20.0,14.3,69.41,0.0,0.0,11.0,88.9,16.0,low_bike_demand,1,0,0.19582955352074038,0.19582955352074038
1411,2,1,3,0,1,1,3.3,-7.8,44.15,0.0,0.0,28.0,24.4,16.0,low_bike_demand,0,0,0.07736680443484012,0.0
1412,6,4,4,0,1,1,11.3,8.7,84.08,0.0,0.0,0.0,24.4,16.0,low_bike_demand,0,0,-0.016225693008459663,-0.0
1413,20,6,11,0,0,0,21.7,19.2,85.96,0.006,0.0,10.9,87.6,15.9,low_bike_demand,0,0,0.15498115638679044,0.0
1414,17,6,11,0,0,0,11.3,10.8,96.9,0.162,0.0,6.0,100.0,6.5,low_bike_demand,1,1,0.03125652403874024,0.03125652403874024
1415,11,1,1,0,1,0,4.4,-4.5,52.46,0.0,0.0,14.6,90.1,16.0,low_bike_demand,1,0,0.08135879117924016,0.08135879117924016
1416,5,0,6,0,1,1,16.6,10.6,67.55,0.0,0.0,0.0,24.4,16.0,low_bike_demand,0,0,0.11221306599684033,0.0
1417,3,2,1,0,1,0,4.9,4.3,95.98,0.0,0.0,7.4,24.4,10.2,low_bike_demand,0,0,-0.1038129271877597,-0.0
1418,23,3,3,0,1,0,3.8,-11.6,31.55,0.0,0.0,22.1,84.5,16.0,low_bike_demand,0,0,0.27291916239949043,0.0
1419,4,5,3,0,0,1,7.8,-0.7,55.18,0.0,0.0,27.3,99.6,16.0,low_bike_demand,0,0,0.12184958048839023,0.0
1420,11,6,11,0,0,0,6.7,1.6,69.78,0.0,0.0,5.4,79.3,16.0,low_bike_demand,1,0,0.013346639094640289,0.013346639094640289
1421,6,6,1,0,0,0,4.9,2.8,86.18,1.467,0.0,12.2,100.0,11.5,low_bike_demand,0,0,-0.049115672073959615,-0.0
1422,21,0,5,0,1,1,21.7,17.8,78.64,0.0,0.0,18.0,86.7,16.0,low_bike_demand,0,0,0.17862136684074026,0.0
1423,7,2,12,0,1,0,-1.5,-6.7,67.58,0.0,0.0,0.0,83.9,16.0,low_bike_demand,1,0,-0.08247233954445987,-0.08247233954445987
1424,8,2,3,0,1,1,5.6,4.4,91.83,0.0,0.0,10.6,100.0,4.0,low_bike_demand,1,0,-0.022933926413059913,-0.022933926413059913
1425,8,3,6,0,1,1,24.8,19.4,71.83,0.0,0.0,0.4,24.4,16.0,high_bike_demand,1,0,0.19936104387424058,0.19936104387424058
1426,15,5,8,0,0,1,21.0,16.2,74.34,1.446,0.0,12.2,98.2,15.8,low_bike_demand,1,1,0.1835513244582404,0.1835513244582404
1427,21,4,8,0,1,1,23.7,21.7,88.49,0.946,0.0,9.9,89.1,16.0,low_bike_demand,0,0,0.1575845880459903,0.0
1428,20,6,2,0,0,0,3.2,-1.5,71.38,0.0,0.03,13.9,100.0,15.3,low_bike_demand,0,0,-0.01876989473940982,-0.0
1429,10,0,11,0,1,0,15.1,14.5,96.21,1.568,0.0,1.6,100.0,15.9,low_bike_demand,1,0,0.042539132477840136,0.042539132477840136
1430,0,3,12,0,1,0,2.7,-2.3,69.56,0.0,0.0,9.2,82.2,16.0,low_bike_demand,0,0,-0.03547957657785972,-0.0
1431,9,2,4,0,1,1,15.0,5.7,53.59,0.0,0.0,5.4,24.4,16.0,low_bike_demand,1,0,0.17554070026914015,0.17554070026914015
1432,13,2,8,0,1,1,31.1,24.3,67.08,0.0,0.0,0.9,35.4,16.0,low_bike_demand,1,0,0.31966392711299063,0.31966392711299063
1433,16,3,3,0,1,1,16.7,-8.6,16.86,0.0,0.0,18.4,44.6,16.0,high_bike_demand,1,1,0.8047588107421404,0.8047588107421404
1434,2,2,7,0,1,1,27.1,22.8,77.27,0.0,0.0,12.7,86.1,16.0,low_bike_demand,0,0,0.2501135387291906,0.0
1435,9,1,6,0,1,1,27.3,22.8,76.46,0.0,0.0,16.0,24.4,16.0,low_bike_demand,1,0,0.20922991323574025,0.20922991323574025
1436,13,1,4,0,1,1,22.8,6.0,33.74,0.0,0.0,20.6,26.4,16.0,low_bike_demand,1,0,0.5244348099772405,0.5244348099772405
1437,5,6,4,0,0,1,17.1,15.6,91.35,0.421,0.0,13.2,96.6,16.0,low_bike_demand,0,0,0.08858378801404021,0.0
1438,4,5,4,0,0,1,19.8,10.9,56.22,0.0,0.0,21.6,44.6,16.0,low_bike_demand,0,0,0.23960496588014024,0.0
1439,12,1,12,0,1,0,3.7,-6.7,46.67,0.0,0.0,16.3,25.3,16.0,low_bike_demand,1,0,0.06362281084219024,0.06362281084219024
1440,12,3,2,0,1,0,-1.7,-3.4,88.7,3.042,0.29,16.2,100.0,3.1,low_bike_demand,1,0,-0.12771251933665984,-0.12771251933665984
1441,7,1,12,0,1,0,3.8,-4.4,55.08,0.0,0.0,14.8,79.3,16.0,low_bike_demand,1,0,0.046831808726340185,0.046831808726340185
1442,4,5,4,0,0,1,18.7,17.8,94.47,0.384,0.0,7.8,92.9,16.0,low_bike_demand,0,0,0.09310992869214019,0.0
1443,7,3,3,0,1,1,15.7,12.3,80.26,0.0,0.0,18.9,99.6,16.0,low_bike_demand,1,0,0.10675106452339034,0.10675106452339034
1444,6,4,12,0,1,0,4.9,-2.1,60.37,0.0,0.0,14.4,100.0,16.0,low_bike_demand,0,0,0.04695087148544019,0.0
1445,23,0,6,0,1,1,17.9,6.7,47.74,0.0,0.0,14.0,49.3,16.0,low_bike_demand,0,0,0.28752360796734044,0.0
1446,7,5,4,0,0,1,18.1,11.6,65.77,0.0,0.0,25.1,79.3,16.0,low_bike_demand,1,0,0.18456514999759033,0.18456514999759033
1447,9,2,6,0,1,1,19.2,15.6,79.39,0.0,0.0,26.4,99.8,16.0,low_bike_demand,1,0,0.1499235000200403,0.1499235000200403
1448,22,1,11,0,1,0,10.3,2.9,60.15,0.0,0.0,7.4,24.4,16.0,low_bike_demand,0,0,0.06759393689654025,0.0
1449,16,3,4,0,1,1,29.4,16.6,46.03,0.0,0.0,13.0,83.9,16.0,high_bike_demand,1,1,0.5139573197255403,0.5139573197255403
1450,23,2,1,0,1,0,7.1,6.1,93.57,0.907,0.0,5.6,100.0,15.6,low_bike_demand,0,0,-0.03461814989315992,-0.0
1451,10,0,10,0,1,1,10.6,9.3,92.04,0.0,0.0,11.0,100.0,13.2,low_bike_demand,1,0,0.023039472459040256,0.023039472459040256
1452,21,1,12,0,1,0,1.8,-6.6,53.42,0.0,0.0,12.0,0.0,16.0,low_bike_demand,0,0,-0.037239564426259864,-0.0
1453,18,4,4,0,1,1,16.6,-1.7,28.58,0.0,0.0,16.4,84.8,16.0,high_bike_demand,1,1,0.5463130930231406,0.5463130930231406
1454,0,3,11,1,1,0,4.8,1.3,78.4,0.0,0.0,7.3,0.0,16.0,low_bike_demand,0,0,-0.09694709811340985,-0.0
1455,15,3,8,0,1,1,34.4,22.1,48.83,0.0,0.0,20.4,48.2,16.0,low_bike_demand,1,1,0.5331041892290402,0.5331041892290402
1456,7,1,1,0,1,0,0.4,-3.9,73.03,0.0,0.0,8.7,89.1,16.0,low_bike_demand,1,0,-0.06944698316040998,-0.06944698316040998
1457,23,3,5,0,1,1,15.8,11.7,76.65,0.0,0.0,6.7,92.9,16.0,low_bike_demand,0,0,0.11640201261519034,0.0
1458,15,0,3,0,1,1,13.8,-4.4,28.06,0.0,0.0,28.7,0.0,16.0,low_bike_demand,1,1,0.43998200666869036,0.43998200666869036
1459,6,4,1,0,1,0,1.5,-0.8,84.82,0.0,0.0,10.5,89.1,14.2,low_bike_demand,0,0,-0.08195718364340998,-0.0
1460,23,5,2,0,0,0,-2.8,-11.6,50.67,0.0,0.0,16.1,0.0,16.0,low_bike_demand,0,0,-0.0853467020017099,-0.0
1461,4,5,2,0,0,0,3.8,2.8,93.56,0.478,0.0,10.8,100.0,8.3,low_bike_demand,0,0,-0.054158668009059885,-0.0
1462,9,6,3,0,0,1,2.0,-3.3,68.09,0.0,0.0,14.1,79.3,16.0,low_bike_demand,1,0,-0.0402354186111098,-0.0402354186111098
1463,19,0,2,1,1,0,12.9,-3.0,32.99,0.0,0.0,14.5,79.3,16.0,low_bike_demand,1,1,0.40533467031209036,0.40533467031209036
1464,6,3,9,0,1,1,17.8,12.8,72.66,0.0,0.0,14.9,24.4,16.0,low_bike_demand,0,0,0.10565867752819036,0.0
1465,14,6,1,0,0,0,7.0,-5.7,40.03,0.0,0.0,32.5,24.4,16.0,low_bike_demand,1,0,0.17519750873529005,0.17519750873529005
1466,13,0,7,0,1,1,35.6,21.1,43.01,0.0,0.0,14.7,53.3,16.0,low_bike_demand,1,0,0.6275576153539908,0.6275576153539908
1467,2,3,9,0,1,1,24.3,23.0,92.96,0.0,0.0,12.1,94.1,16.0,low_bike_demand,0,0,0.17097247445999042,0.0
1468,2,4,10,0,1,1,14.5,10.5,76.82,0.0,0.0,0.0,24.4,16.0,low_bike_demand,0,0,0.044963517644140305,0.0
1469,16,5,3,0,0,0,14.3,-11.4,15.85,0.0,0.0,11.0,79.3,16.0,high_bike_demand,1,1,0.8205460432867404,0.8205460432867404
1470,16,0,9,0,1,1,31.6,18.9,46.7,0.0,0.0,11.7,44.6,16.0,high_bike_demand,1,1,0.5068806044353908,0.5068806044353908
1471,0,4,9,0,1,1,22.8,21.2,90.97,0.0,0.0,15.7,99.6,16.0,low_bike_demand,0,0,0.1611716664746904,0.0
1472,3,3,2,0,1,0,7.7,5.6,86.68,0.0,0.0,9.9,50.0,16.0,low_bike_demand,0,0,-0.04528638993490963,-0.0
1473,9,2,3,0,1,1,4.9,-2.1,60.81,0.0,0.0,7.1,98.8,16.0,low_bike_demand,1,0,0.04875347001519015,0.04875347001519015
1474,12,2,11,0,1,0,12.3,-2.4,35.77,0.0,0.0,8.0,0.0,16.0,low_bike_demand,1,0,0.29282218012824046,0.29282218012824046
1475,15,0,3,0,1,1,7.8,-15.2,17.85,0.0,0.0,7.7,79.3,16.0,low_bike_demand,1,1,0.62057487788809,0.62057487788809
1476,21,4,3,0,1,0,4.7,-6.7,43.39,0.0,0.0,11.9,79.3,16.0,low_bike_demand,0,0,0.1478238687567902,0.0
1477,15,5,8,0,0,1,27.2,22.1,73.57,0.018,0.0,15.3,94.6,16.0,low_bike_demand,1,1,0.27515288282769035,0.27515288282769035
1478,18,0,9,0,1,1,23.9,13.6,52.59,0.0,0.0,16.4,24.4,16.0,high_bike_demand,1,1,0.3189013173446402,0.3189013173446402
1479,3,2,3,0,1,1,10.4,2.9,59.49,0.0,0.0,12.4,89.1,16.0,low_bike_demand,0,0,0.11916918937984022,0.0
1480,21,5,12,0,0,0,5.9,-4.3,47.92,0.0,0.0,10.7,100.0,16.0,low_bike_demand,0,0,0.14415836031309026,0.0
1481,7,3,12,0,1,0,1.6,0.0,89.06,2.1590000000000003,0.4,7.4,100.0,6.6,low_bike_demand,1,0,-0.0891118787283598,-0.0891118787283598
1482,4,3,1,0,1,0,5.9,2.9,80.64,0.0,0.0,0.5,99.2,16.0,low_bike_demand,0,0,-0.018622551326009762,-0.0
1483,20,0,7,0,1,1,24.3,21.1,82.28,2.562,0.0,27.0,68.6,15.6,low_bike_demand,0,0,0.1522927490210404,0.0
1484,10,3,2,0,1,0,5.8,-1.2,60.98,0.0,0.0,14.0,0.0,16.0,low_bike_demand,1,0,-0.017009190000859875,-0.017009190000859875
1485,15,5,7,0,0,1,35.5,16.7,32.94,0.0,0.0,8.9,26.2,16.0,high_bike_demand,1,1,0.7644275721751908,0.7644275721751908
